epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1578403370,01/07/2020 08:22:50 -05:00,5,40.4584,-79.9403,15224,Industrial sulfur ,Sore throat headache ,"My young children (ages 10, 8, 4 years) complained about the odor and the bad feeling in their throats"
1578403382,01/07/2020 08:23:02 -05:00,3,40.4246,-79.9439,15207,Sulfur,,
1578403413,01/07/2020 08:23:33 -05:00,5,40.4176,-79.8466,15221,Sulfur from the steel mill,Asthma. Trouble breathing and burning nose ,The stench is so bad it woke us up inside the house. This is SICK. Stop the polluters! 
1578403467,01/07/2020 08:24:27 -05:00,5,40.444,-79.9303,15217,,,
1578403591,01/07/2020 08:26:31 -05:00,5,40.4456,-79.8969,15208,,,
1578403702,01/07/2020 08:28:22 -05:00,5,40.4189,-79.9041,15218,coke plant,,
1578403747,01/07/2020 08:29:07 -05:00,5,40.4568,-79.9354,15206,US Steel,,
1578403785,01/07/2020 08:29:45 -05:00,3,40.4838,-79.9327,15201,Industrial,,
1578403934,01/07/2020 08:32:14 -05:00,5,40.4173,-79.9719,15210,Woodsmoke,Sleeplessness from being woken by the smell,
1578404086,01/07/2020 08:34:46 -05:00,4,40.4388,-79.9586,15213,Rotten eggs,,
1578404290,01/07/2020 08:38:10 -05:00,5,40.434,-79.8776,15221,"Sulphate, burning rubber ",Cancer,"Do you job and end toxic air pollution in pittsburgh, your a bunch of criminals and good for nothing’s "
1578404429,01/07/2020 08:40:29 -05:00,2,40.4322,-79.9283,15217,,,
1578404466,01/07/2020 08:41:06 -05:00,3,40.4691,-79.9144,15206,,,
1578404629,01/07/2020 08:43:49 -05:00,4,40.4558,-79.9746,15222,Chemicals mixed with rotten eggs,"Headache, nausea","Particularly bad in Shadyside, less severe in Strip District where I work."
1578404788,01/07/2020 08:46:28 -05:00,3,40.4328,-79.9227,15217,,,
1578405051,01/07/2020 08:50:51 -05:00,4,40.4263,-79.8552,15221,,,
1578405148,01/07/2020 08:52:28 -05:00,4,40.4435,-79.9494,15213,Industrial,Runny nose ,
1578405236,01/07/2020 08:53:56 -05:00,4,40.4239,-79.9456,15207,Rotten eggs,Nasal irritation ,
1578405324,01/07/2020 08:55:24 -05:00,3,40.4269,-79.9174,15217,Sulfury,"Nasal congestion, cough",Is anyone there?  Do something!!!  This is Third World living conditions. 
1578405382,01/07/2020 08:56:22 -05:00,4,40.4343,-79.9212,15217,"Sulfer, industrial",,
1578405461,01/07/2020 08:57:41 -05:00,4,40.4505,-79.9139,15208,,,
1578405507,01/07/2020 08:58:27 -05:00,2,40.4775,-79.9566,15201,,,
1578405541,01/07/2020 08:59:01 -05:00,4,40.4264,-79.9361,15217,Sulfuric stink ,,
1578405707,01/07/2020 09:01:47 -05:00,5,40.4313,-79.8749,15218,Industrial ,,
1578405732,01/07/2020 09:02:12 -05:00,3,40.4368,-79.9812,15219,,,
1578405893,01/07/2020 09:04:53 -05:00,4,40.45,-79.9386,15232,,,
1578406029,01/07/2020 09:07:09 -05:00,5,40.4293,-79.9337,15217,I thought my cat had had diarrhea right in my bed while I was sleeping. ,Total disgust. ,
1578406339,01/07/2020 09:12:19 -05:00,3,40.4634,-79.9335,15206,"Industrial, sulfur",,
1578406352,01/07/2020 09:12:32 -05:00,5,40.4352,-79.8616,15221,Industrial,Headache,Stop the pollution!
1578406623,01/07/2020 09:17:03 -05:00,3,40.4037,-79.9394,15207,Diesel fumes,,
1578406724,01/07/2020 09:18:44 -05:00,3,40.451,-79.9413,15232,,,
1578407063,01/07/2020 09:24:23 -05:00,4,40.4377,-79.8908,15221,Rotten eggs,Headache,
1578407135,01/07/2020 09:25:35 -05:00,3,40.4449,-79.9534,15213,Industrial,,
1578407229,01/07/2020 09:27:09 -05:00,3,40.4603,-79.9599,15213,Sulpher,,
1578407330,01/07/2020 09:28:50 -05:00,4,40.4469,-79.9166,15206,Industrial ,Eye irritation ,Please do something!!
1578407365,01/07/2020 09:29:25 -05:00,4,40.4266,-80.0047,15211,"Rotten eggs, sewer",,
1578407654,01/07/2020 09:34:14 -05:00,5,40.4294,-79.8881,15218,Industrial exhaust ,,
1578407996,01/07/2020 09:39:56 -05:00,4,40.437,-79.9959,15219,Industrial ,,
1578408103,01/07/2020 09:41:43 -05:00,5,40.4234,-79.9257,15217,"Industrial, burning rubber, smoke",,
1578408263,01/07/2020 09:44:23 -05:00,3,40.4409,-79.915,15217,Sulphur,,
1578408591,01/07/2020 09:49:51 -05:00,4,40.384,-79.9016,15120,Industrial,,
1578409153,01/07/2020 09:59:13 -05:00,3,40.4551,-79.9266,15232,Rotten-eggs,Throat and nose irritation ,
1578409194,01/07/2020 09:59:54 -05:00,3,40.4242,-79.8642,15221,Rotten-eggs,,
1578409221,01/07/2020 10:00:21 -05:00,4,40.4538,-79.9372,15232,,,
1578409234,01/07/2020 10:00:34 -05:00,3,40.4346,-79.8757,15218,,,
1578409296,01/07/2020 10:01:36 -05:00,4,40.4433,-79.9414,15213,Rotten eggs,Irritated eyes and throat,
1578409299,01/07/2020 10:01:39 -05:00,4,40.4521,-79.7992,15235,,,Headache nausea
1578409315,01/07/2020 10:01:55 -05:00,3,40.3234,-79.9306,15025,Clariton coke ,,Do something 
1578409384,01/07/2020 10:03:04 -05:00,4,40.3231,-79.9308,15025,Clariton coke works ,Breathing/asthma issues ,Worst air in the country! Do something this year please and thank you. 
1578409533,01/07/2020 10:05:33 -05:00,5,40.4393,-79.9225,15217,Sulfur,,
1578409666,01/07/2020 10:07:46 -05:00,3,40.4852,-80.0473,15212,Woodsmoke smell-Doubt it-vehicle/diesel emissions ,Bad smell,Occurred @ 6;45 am or so
1578410082,01/07/2020 10:14:42 -05:00,3,40.4548,-79.9401,15232,,,
1578410167,01/07/2020 10:16:07 -05:00,3,40.4315,-79.9974,15219,Rotten eggs,,
1578410238,01/07/2020 10:17:18 -05:00,5,40.4091,-79.9396,15207,Clairton (U.S. Steel),Sore throat,I can smell it inside my home. Shut them down. They have poisoned us long enough¡!!!!!??????
1578410451,01/07/2020 10:20:51 -05:00,5,40.4391,-80.0048,15222,Industrial ,"Cough, burning nostrils",Second report of the day. I reported this morning from inside my home in the East End and now from inside my office downtown. The pollution in this city is a detriment to its residents. 
1578410525,01/07/2020 10:22:05 -05:00,4,40.442,-79.9934,15219,,,
1578410590,01/07/2020 10:23:10 -05:00,5,40.4438,-79.9489,15213,Sulfur stench ,Can’t breathe! ,It stinks here. Clean up Pittsburgh NOW!
1578410868,01/07/2020 10:27:48 -05:00,3,40.4255,-79.9645,15203,Sulfur,,
1578410974,01/07/2020 10:29:34 -05:00,4,40.4761,-79.8354,15235,industrial ,burns eyes difficulty breathing ,
1578411073,01/07/2020 10:31:13 -05:00,2,40.4552,-79.9473,15213,,,
1578411171,01/07/2020 10:32:51 -05:00,5,40.3414,-80.0542,15241,Exhaust,Sore throat headache,
1578411218,01/07/2020 10:33:38 -05:00,5,40.3414,-80.0533,15241,Exhaust,Sore throat headache,
1578411224,01/07/2020 10:33:44 -05:00,5,40.2985,-79.979,15129,Sulfur,,
1578411300,01/07/2020 10:35:00 -05:00,5,40.4339,-79.8911,15218,Rotten eggs,,
1578412661,01/07/2020 10:57:41 -05:00,4,40.3639,-80.0585,15228,Burning rubber,,
1578412838,01/07/2020 11:00:38 -05:00,5,40.388,-80.051,15216,Coke oven,Headache.,
1578412872,01/07/2020 11:01:12 -05:00,4,40.4263,-79.9778,15203,,,
1578412873,01/07/2020 11:01:13 -05:00,5,40.4762,-79.8321,15235,industrial ,difficulty breathing ,
1578412920,01/07/2020 11:02:00 -05:00,5,40.4402,-79.9442,15213,Industrial ,,
1578412937,01/07/2020 11:02:17 -05:00,5,40.3839,-80.0452,15228,Sulpher,,Horrible air and smell
1578413155,01/07/2020 11:05:55 -05:00,5,40.3779,-80.0466,15228,"Industrial, exhaust, burning",Headache,
1578413236,01/07/2020 11:07:16 -05:00,5,40.3451,-80.0573,15241,Sulfur,Sore throat and eyes burning,
1578413474,01/07/2020 11:11:14 -05:00,3,40.2613,-79.8979,15037,Clariton Works and Sanyo Chemical Resins ,,
1578413475,01/07/2020 11:11:15 -05:00,5,40.4257,-79.9175,15217,,,
1578413476,01/07/2020 11:11:16 -05:00,5,40.3535,-80.0464,15234,"Industrial smoke and smog, like exhaust","Burns throat, chest and eyes",Walked outside and almost gagged the air is so bad! When will this end?
1578413489,01/07/2020 11:11:29 -05:00,5,40.4676,-79.9217,15206,"Putrid rotten eggs, sulfuric","Head hurts, hacking cough","If you don’t fix this, I’m leaving after I graduate! Just like 50% of other graduates in Pittsburgh. Do something NOW!"
1578413501,01/07/2020 11:11:41 -05:00,3,40.4411,-79.9458,15213,Waste,,
1578413582,01/07/2020 11:13:02 -05:00,3,40.4397,-80.1564,15205,Tires,,
1578413689,01/07/2020 11:14:49 -05:00,4,40.3292,-79.8575,15133,chlorine ,,
1578413881,01/07/2020 11:18:01 -05:00,3,40.4465,-79.9437,15213,"Industrial, sulfur, sewage","Tight chest, stinging eyes",
1578413881,01/07/2020 11:18:01 -05:00,5,40.429,-79.9155,15217,,,
1578413883,01/07/2020 11:18:03 -05:00,5,40.429,-79.9149,15217,,,
1578413953,01/07/2020 11:19:13 -05:00,4,40.3756,-80.0536,15228,"Sulfur, exhaust ",,
1578414211,01/07/2020 11:23:31 -05:00,3,40.395,-80.0657,15220,Sulfur ,,
1578414212,01/07/2020 11:23:32 -05:00,5,40.3478,-79.9479,15122,,,Having trouble with breathing today. Gasping for air. 
1578414213,01/07/2020 11:23:33 -05:00,4,40.4391,-80.1483,15136,Exhaust industrial rotting eggs,,
1578414299,01/07/2020 11:24:59 -05:00,4,40.3514,-80.0403,15234,Industrial ,Immediate reaction in throat,
1578414466,01/07/2020 11:27:46 -05:00,3,40.2612,-79.8989,15037,Clariton Works and Sanyo Chemical Resins ,,
1578414709,01/07/2020 11:31:49 -05:00,5,40.3487,-79.95,15122,,,Having trouble with breathing today. Gasping for air. 
1578414752,01/07/2020 11:32:32 -05:00,5,40.4646,-79.9728,15201,Industrial ,"Headache, respiratory issues, eyes irritation ",
1578414832,01/07/2020 11:33:52 -05:00,3,40.3716,-80.0673,15243,Industrial ,Sick feeling,11:33am -industrial smell
1578414884,01/07/2020 11:34:44 -05:00,3,40.4425,-79.8948,15221,,,
1578414999,01/07/2020 11:36:39 -05:00,5,40.3651,-80.005,15236,Industrial ,,Please make the Clairton Coke works do something about this! The air is terrible!
1578415320,01/07/2020 11:42:00 -05:00,5,40.4267,-80.0414,15220,Industrial ,,
1578415986,01/07/2020 11:53:06 -05:00,3,40.4452,-79.9457,15213,"Sulfur,","Headache, stinging eyes",
1578416391,01/07/2020 11:59:51 -05:00,4,40.4273,-79.9364,15217,,,
1578416435,01/07/2020 12:00:35 -05:00,4,40.3827,-80.0359,15228,Industrial stink,Chest tightness,
1578416614,01/07/2020 12:03:34 -05:00,3,40.3765,-80.04,15228,Rotten sewage,"Eye irritation, wheezing/asthma flare-up",
1578416794,01/07/2020 12:06:34 -05:00,4,40.4574,-79.9983,15212,,,
1578416969,01/07/2020 12:09:29 -05:00,4,40.3798,-80.0462,15228,"Pollution, industrial ",Difficulty breathing,
1578417052,01/07/2020 12:10:52 -05:00,4,40.3807,-80.0479,15228,,,
1578417114,01/07/2020 12:11:54 -05:00,4,40.391,-80.05,15216,Industrial,,I have asthma 
1578417285,01/07/2020 12:14:45 -05:00,4,40.5095,-80.0791,15202,,,
1578417698,01/07/2020 12:21:38 -05:00,3,40.4417,-79.9998,15222,Industrial sulfur ,,
1578418703,01/07/2020 12:38:23 -05:00,4,40.4342,-79.9102,15217,"Industrial, sulfur ",,
1578419134,01/07/2020 12:45:34 -05:00,5,40.4018,-79.866,15104,Sulfur Edgar Thompson USS,,Huge white exhaust.  Horrible 
1578419235,01/07/2020 12:47:15 -05:00,4,40.4515,-80.0168,15233,Rotten eggs,Nausea. Headache. ,Re smell in Mt Lebanon this morning abt 11 am. 
1578419765,01/07/2020 12:56:05 -05:00,5,40.3843,-80.0419,15228,Blueberry tinged baby p**p,Headache,
1578423763,01/07/2020 14:02:43 -05:00,4,40.3766,-80.0322,15228,,,
1578427250,01/07/2020 15:00:50 -05:00,4,40.4439,-79.9443,15213,Sulfur,,
1578427411,01/07/2020 15:03:31 -05:00,2,40.4192,-79.9229,15217,Industrial,Burning nose,The smell was noticeable inside my home this morning at 7:00 am.  It has now improved.
1578427588,01/07/2020 15:06:28 -05:00,2,40.4299,-79.906,15217,hint of sulfur,,
1578429168,01/07/2020 15:32:48 -05:00,2,40.4152,-79.845,15221,Mild sulpher,None,None at this time.
1578429785,01/07/2020 15:43:05 -05:00,1,40.3053,-80.0469,15102,,,
1578431361,01/07/2020 16:09:21 -05:00,3,40.3637,-80.0558,15228,"rotten egg smell, acrid",None,This is a smell that was very strong on Christmas morning. This odor usually happens a few times a month in the middle of the night. I think it is coming from Universal Stainless Steel company in Bridgeville PA
1578431496,01/07/2020 16:11:36 -05:00,4,40.4847,-80.047,15212,n*sty!,Everything ,2nd report 
1578432870,01/07/2020 16:34:30 -05:00,5,40.4677,-79.9409,15224,Burning plastic,"Sore throat, headache",
1578433562,01/07/2020 16:46:02 -05:00,1,40.439,-79.8976,15221,,,
1578434970,01/07/2020 17:09:30 -05:00,4,40.3747,-80.0491,15228,Sewage/burning,Gagging,
1578436591,01/07/2020 17:36:31 -05:00,4,40.4275,-79.9675,15203,Maybe from a truck?,,
1578438069,01/07/2020 18:01:09 -05:00,5,40.4533,-79.9271,15232,Industrial ,"Respiratory issues, headache ",
1578438251,01/07/2020 18:04:11 -05:00,4,40.3102,-79.8911,15025,"Industrial, burnt cheese",Headache ,
1578438948,01/07/2020 18:15:48 -05:00,3,40.4306,-79.8943,15218,smells like a nail salon,,
1578440653,01/07/2020 18:44:13 -05:00,4,40.516,-80.0017,15237,Raw sewage,"Just don't want to be outside for long, it stinks",
1578441630,01/07/2020 19:00:30 -05:00,4,40.3517,-80.0405,15234,Industrial. Diesel ,,Sore throat
1578441659,01/07/2020 19:00:59 -05:00,4,40.4586,-79.934,15206,Eggs,Eye tearing ,This city stinks all the time it’s disgusting. Please investigate whatever it is and fine those responsible 
1578441675,01/07/2020 19:01:15 -05:00,4,40.3491,-79.8913,15034,,,
1578442127,01/07/2020 19:08:47 -05:00,5,40.4377,-79.8977,15221,Woodsmoke,,Cougj
1578443427,01/07/2020 19:30:27 -05:00,4,40.4506,-79.7977,15235,,,
1578444256,01/07/2020 19:44:16 -05:00,5,40.4202,-79.8486,15221,,,Please do something 
1578446001,01/07/2020 20:13:21 -05:00,5,40.4199,-79.8485,15221,Mill sulfur ,Cannot exercise inside or out. Can’t breathe. Can’t stop coughing ,How is it ok for all the residents of this area to be poisoned on a daily basis by the mills? SHUT THEM DOWN!
1578451944,01/07/2020 21:52:24 -05:00,3,40.4538,-79.928,15232,Industrisl,"Stomach ache, depression- you are making normal life a misery ",
1578453496,01/07/2020 22:18:16 -05:00,5,40.2609,-79.9333,15025,Smoke/death smell,Headache congestion,"This has to end. Now shale is bei g processed a mile away from. Our home and smells so horrible. With the steel mill, and Eastman chemical plant all with a mile it is no coincidence my husband who is only 44 has terminal cancer along with many of our neighbors. Money is more important than lives and our children's lives. It is so sad
"
1578457915,01/07/2020 23:31:55 -05:00,4,40.4487,-79.9053,15208,Sulfur ,Sore throat ,"This is so gross, to have to breathe this sulfurous air.  Please do something. "
1578487861,01/08/2020 07:51:01 -05:00,1,40.4331,-79.8624,15221,,,
1578487893,01/08/2020 07:51:33 -05:00,1,40.4301,-79.931,15217,,,
1578489257,01/08/2020 08:14:17 -05:00,1,40.4002,-80.0291,15216,,,
1578490327,01/08/2020 08:32:07 -05:00,3,40.3763,-80.0371,15228,"Industrial, rotten ","Burning lungs, burning eyes",
1578490395,01/08/2020 08:33:15 -05:00,1,40.3634,-79.9717,15227,,,
1578493661,01/08/2020 09:27:41 -05:00,3,40.4273,-79.9938,15203,,"Sore throat, eye irritation ",My lungs close up and it’s hard to speak. I wake up at 4am every night 
1578494607,01/08/2020 09:43:27 -05:00,1,40.4451,-79.9447,15213,,,
1578495926,01/08/2020 10:05:26 -05:00,1,40.4989,-79.8668,15238,,,
1578498081,01/08/2020 10:41:21 -05:00,1,40.4576,-79.9097,15206,,,
1578501464,01/08/2020 11:37:44 -05:00,1,40.383,-80.0375,15228,,,
1578502040,01/08/2020 11:47:20 -05:00,3,40.4059,-79.8708,15104,,Asthma,
1578503283,01/08/2020 12:08:03 -05:00,3,40.4467,-79.953,15213,Rotten Eggs Sulfur,"Burning throat and eyes, trouble breathing ",
1578503565,01/08/2020 12:12:45 -05:00,3,40.4257,-79.8894,15218,Rotten eggs ,Headache ,
1578504267,01/08/2020 12:24:27 -05:00,5,40.438,-79.9974,15219,,,
1578504874,01/08/2020 12:34:34 -05:00,5,40.43,-79.9159,15217,,,
1578506456,01/08/2020 13:00:56 -05:00,1,40.4767,-79.9204,15206,,,
1578507048,01/08/2020 13:10:48 -05:00,1,40.442,-80.0064,15222,,,
1578507621,01/08/2020 13:20:21 -05:00,1,40.4851,-80.0491,15212,,,
1578509572,01/08/2020 13:52:52 -05:00,1,40.4242,-79.9754,15203,,,
1578511814,01/08/2020 14:30:14 -05:00,1,40.3392,-80.0843,15241,,,
1578514569,01/08/2020 15:16:09 -05:00,5,40.437,-79.8957,15221,Woodsmoke,,
1578516285,01/08/2020 15:44:45 -05:00,5,40.4112,-79.9939,15210,"Rotten food, dog sh*t",,
1578517257,01/08/2020 16:00:57 -05:00,2,40.48,-80.0086,15214,,,
1578517361,01/08/2020 16:02:41 -05:00,2,40.3394,-80.0829,15241,Wood smoke ,,
1578519322,01/08/2020 16:35:22 -05:00,5,40.4309,-79.9182,15217,Industrial ,"Headache, eye irritation ","Please, please fix our air pollution. It’s enough already. It’s 2020 - it’s time we make Pittsburgh a healthy and clean place to live. Let’s not let money and greed ruin our city. "
1578519959,01/08/2020 16:45:59 -05:00,5,40.3364,-79.8397,15132,Rubbish from not being picked up for 2 weeks,Foul smell,The rubbish has not been picked up now nearing 2 weeks. We are starting to see animals and rats getting into the garbage all along our street in Mckeesport.
1578521846,01/08/2020 17:17:26 -05:00,4,40.494,-80.0113,15214,,,
1578522968,01/08/2020 17:36:08 -05:00,3,40.364,-79.8616,15122,"Unknown, no smell, just very irritated eyes ",Eye irritation all day,West Mifflin to Mckeesport to West Mifflin all day on the way to work at work & now on return home
1578523331,01/08/2020 17:42:11 -05:00,2,40.4517,-80.0152,15233,,,
1578523889,01/08/2020 17:51:29 -05:00,4,40.2616,-79.8961,15037,Sanyo Chemical Resins ,,
1578525195,01/08/2020 18:13:15 -05:00,3,40.3795,-79.8606,15110,Industrial ,Eye irritation ,
1578526070,01/08/2020 18:27:50 -05:00,3,40.4272,-80.0656,15205,Sulfur,,
1578527647,01/08/2020 18:54:07 -05:00,1,40.4711,-79.9254,15206,,,
1578527665,01/08/2020 18:54:25 -05:00,3,40.4258,-79.9269,15217,sulfur/rotting eggs,,
1578527959,01/08/2020 18:59:19 -05:00,1,40.3381,-79.9671,15236,,,
1578528230,01/08/2020 19:03:50 -05:00,1,40.5499,-80.2432,15108,,,
1578528646,01/08/2020 19:10:46 -05:00,1,40.4281,-79.9926,15203,,,
1578528925,01/08/2020 19:15:25 -05:00,3,40.4017,-79.8943,15120,,,
1578529921,01/08/2020 19:32:01 -05:00,1,40.4441,-79.9454,15213,,,
1578531450,01/08/2020 19:57:30 -05:00,1,40.4306,-79.9772,15203,,,
1578531913,01/08/2020 20:05:13 -05:00,1,40.4694,-79.9636,15201,,,
1578531937,01/08/2020 20:05:37 -05:00,1,40.4795,-79.9334,15201,,,
1578533655,01/08/2020 20:34:15 -05:00,1,40.4288,-79.9302,15217,,,
1578533980,01/08/2020 20:39:40 -05:00,4,40.4271,-80.0356,15220,Industrial,"Eye irritation, breathing trouble ",
1578534124,01/08/2020 20:42:04 -05:00,3,40.3861,-80.0022,15234,The same industrial smell from USX.,Nose burning and throat irritation.,
1578536534,01/08/2020 21:22:14 -05:00,3,40.4104,-80.1033,15106,Woodsmoke,,
1578537816,01/08/2020 21:43:36 -05:00,1,40.4585,-80.073,15204,,,
1578538509,01/08/2020 21:55:09 -05:00,1,40.3797,-80.0574,15243,,,
1578538779,01/08/2020 21:59:39 -05:00,1,40.4665,-79.9541,15201,,,
1578541493,01/08/2020 22:44:53 -05:00,2,40.4763,-79.9247,15206,,,
1578541668,01/08/2020 22:47:48 -05:00,1,40.4873,-79.9246,15206,,,
1578542535,01/08/2020 23:02:15 -05:00,1,40.4831,-79.7869,15235,,,
1578542653,01/08/2020 23:04:13 -05:00,1,40.4761,-79.9209,15206,,,
1578544239,01/08/2020 23:30:39 -05:00,1,40.4647,-79.8315,15235,,,
1578544275,01/08/2020 23:31:15 -05:00,3,40.4211,-79.9864,15210,Industrial smells like rotting garbage ,Eye irritation,
1578547434,01/09/2020 00:23:54 -05:00,3,40.553,-79.8057,15049,Toluene or similar from Watson-Standard Adhesives Co.,In the morning recently we have noticed headaches,"We have repeatedly and regularly called the health dept about this for years. For a while, it seemed like Watson-Standard had cleaned up their act.  But since just before dec 25 2019 the odor has returned. The outdoor is worse at night. Some nights it is so bad, it's like you have your head in a can of adhesive. "
1578569544,01/09/2020 06:32:24 -05:00,2,40.3202,-79.9511,15236,Burnt smell,,
1578571289,01/09/2020 07:01:29 -05:00,3,40.3432,-79.9885,15236,Industrial ,,
1578571525,01/09/2020 07:05:25 -05:00,3,40.3571,-80.0443,15228,,,
1578572497,01/09/2020 07:21:37 -05:00,3,40.4479,-79.9918,15222,Industrial,"Trouble breathing, sore throat",
1578572778,01/09/2020 07:26:18 -05:00,3,40.3805,-80.0972,15017,Woodsmoke ,,
1578572839,01/09/2020 07:27:19 -05:00,1,40.5219,-79.8367,15139,,,
1578573027,01/09/2020 07:30:27 -05:00,3,40.3606,-80.049,15228,Sulfur ,Difficulty breathing ,
